2939732721_1
68.833342 , 111.886361
69.830515 , 117.055413
70.930202 , 122.103018
72.735662 , 127.538146
74.943930 , 132.224175
77.959775 , 137.192274
81.082264 , 141.354835
84.862388 , 145.644443
89.100752 , 149.289288
93.556593 , 151.976332
98.219417 , 154.459133
103.106911 , 157.087096
107.681840 , 160.355490
111.759045 , 163.968978
115.672635 , 168.058065
119.307184 , 171.648365
123.958275 , 174.649990
129.386846 , 176.498300
134.584647 , 177.210131
139.917354 , 177.599790
145.666996 , 177.099059
150.975711 , 175.933726
156.022975 , 174.091667
160.641760 , 171.365534
164.829770 , 167.965166
168.576611 , 164.060540
172.154688 , 160.019321
175.652847 , 155.930476
178.970291 , 151.498959
182.226747 , 147.048493
185.924158 , 142.752757
189.397408 , 138.832343
193.020990 , 134.218921
195.789054 , 129.817490
197.989382 , 124.558030
199.163864 , 119.358089
199.578408 , 114.126704
199.760492 , 108.280954
200.040903 , 103.026723
200.432172 , 97.785877
201.339675 , 91.980158
120.937297 , 111.284138
116.694406 , 113.374994
113.939389 , 118.289435
113.610908 , 123.329537
116.591273 , 127.356437
121.419097 , 129.270866
126.658587 , 129.800499
132.186769 , 130.374030
137.216837 , 130.158956
142.073509 , 128.679881
147.197810 , 126.948663
152.388465 , 125.147218
155.767866 , 121.759661
157.606292 , 116.406058
155.009933 , 111.994226
151.892468 , 107.990982
147.465798 , 104.604145
108.123642 , 141.385100
112.755073 , 141.055705
117.264401 , 141.226403
121.699066 , 141.573371
126.309740 , 141.509460
130.951983 , 141.198515
135.514590 , 140.740387
139.964250 , 140.077492
143.800207 , 138.248870
147.986341 , 137.108440
152.557485 , 136.668876
157.007184 , 136.006740
161.241727 , 134.952004
165.457188 , 133.865560
162.986677 , 136.999671
159.705437 , 140.149740
156.481394 , 143.439010
153.100947 , 146.355502
149.516983 , 148.764066
145.498720 , 150.188549
141.049021 , 150.850685
136.407999 , 150.990599
131.954031 , 150.682602
127.702860 , 149.892464
123.638626 , 148.712171
119.673533 , 147.163645
115.791223 , 145.329018
111.978032 , 143.298646
115.870749 , 142.816673
119.209733 , 143.179583
122.604154 , 143.406711
125.911390 , 143.847974
129.242200 , 144.229535
132.565670 , 144.631223
135.960849 , 144.858312
139.431526 , 144.910610
142.859837 , 144.471140
145.957320 , 143.440520
148.858855 , 142.006450
151.816223 , 140.714689
154.835029 , 139.555835
157.791678 , 138.264870
160.804001 , 137.413330
157.786635 , 138.570592
154.805542 , 139.798965
151.767769 , 140.928385
148.822546 , 142.249925
145.946415 , 143.765535
142.874269 , 144.831346
139.354713 , 145.104465
135.933610 , 144.935678
132.479205 , 144.844563
129.128641 , 144.508074
125.903216 , 143.866625
122.589398 , 143.445451
119.184529 , 143.237089
148.689684 , 85.997660
149.686839 , 82.834019
151.341139 , 79.862797
153.662821 , 77.091076
156.438435 , 75.120835
159.583986 , 73.989000
163.022728 , 73.380310
166.619376 , 73.369243
170.035514 , 73.785238
173.191710 , 74.815443
176.108358 , 76.652594
177.050077 , 79.885274
174.813186 , 82.680818
172.221844 , 85.109050
169.148831 , 86.367911
165.771286 , 87.089763
162.293958 , 87.626698
158.703003 , 87.960421
155.129248 , 87.913340
151.640566 , 87.670467
111.201675 , 85.997660
109.354461 , 83.550920
106.864039 , 81.517428
104.105602 , 80.343992
101.218808 , 79.607137
98.094611 , 79.404326
95.016114 , 79.939312
92.241237 , 81.008314
89.700682 , 82.638395
87.489827 , 85.062567
85.830373 , 87.661715
88.104964 , 89.934851
90.662932 , 91.741524
93.415094 , 92.941113
96.418651 , 93.432700
99.679599 , 93.229660
102.727137 , 92.638491
105.682634 , 91.880251
108.556518 , 90.965810
110.997981 , 89.104426
140.914737 , 72.320729
143.881594 , 68.078686
148.213207 , 65.683952
152.749362 , 63.802413
157.449703 , 62.192195
162.342137 , 60.939271
167.440163 , 60.055113
172.792535 , 59.632240
177.971204 , 59.921034
182.739462 , 61.169036
187.212323 , 63.366624
186.785119 , 67.417058
181.457210 , 67.437484
176.196058 , 67.305597
170.806253 , 67.559396
165.587616 , 68.222457
160.445623 , 69.033613
155.599746 , 70.380684
150.966878 , 72.077911
145.925781 , 73.035934
112.556197 , 75.452066
111.431836 , 71.328188
107.174732 , 69.264814
102.693776 , 67.958199
97.980521 , 67.166373
93.029957 , 66.940500
87.982950 , 67.406428
83.226823 , 68.394859
78.534090 , 69.494822
73.887042 , 70.686695
69.726266 , 72.823547
67.352979 , 76.977797
72.264302 , 77.299119
77.269653 , 76.760833
82.243326 , 76.167160
87.349218 , 75.813751
92.475218 , 75.497318
97.601110 , 75.313867
102.569990 , 75.496260
107.486570 , 75.801359

