2320120349_1
160.549938 , 205.216646
161.248809 , 211.234037
162.369383 , 217.156971
163.608628 , 223.037856
164.936467 , 229.680559
166.280880 , 235.330499
168.519667 , 241.344229
171.031057 , 246.704988
174.383088 , 252.463475
177.448833 , 257.698186
180.482183 , 262.716790
184.565171 , 267.436930
189.802857 , 271.540366
194.865828 , 274.985449
199.532453 , 278.977854
204.683958 , 282.855472
209.375806 , 286.070902
214.483988 , 290.210464
219.586186 , 294.031575
224.559714 , 296.873372
230.815369 , 299.359499
236.935761 , 299.496456
242.477536 , 297.938125
248.795798 , 296.012181
254.276079 , 293.300209
258.853434 , 289.524684
263.021657 , 284.719213
267.259832 , 279.724045
271.139391 , 275.572613
276.061012 , 271.208627
280.334047 , 267.009217
284.856693 , 262.481957
288.966225 , 257.935657
292.044872 , 252.199557
294.393726 , 247.033890
296.459750 , 240.753965
297.912723 , 234.573623
298.781040 , 228.862967
299.309922 , 222.571335
299.685718 , 216.446456
300.080393 , 209.777518
227.814513 , 221.029837
225.366981 , 225.467569
222.780506 , 230.213458
220.397920 , 234.928715
218.930732 , 240.067097
221.658634 , 244.316470
226.976713 , 244.832245
232.042660 , 245.052572
237.575152 , 246.138655
242.365168 , 246.019564
247.992479 , 244.448905
252.827464 , 243.707156
256.498811 , 239.478463
257.061975 , 234.359362
254.925242 , 229.823968
252.073482 , 225.096012
250.011121 , 219.994841
209.713131 , 259.107565
213.586706 , 257.164756
217.741090 , 256.677014
221.894835 , 256.236763
226.051728 , 255.801048
230.359428 , 255.892419
234.820014 , 256.499351
239.244153 , 257.000524
243.214427 , 255.598837
247.720586 , 256.348879
252.112120 , 256.744987
256.461495 , 256.935127
260.741125 , 256.918285
264.865979 , 257.956532
261.930016 , 261.056433
258.774955 , 264.029502
255.409866 , 266.869442
251.771891 , 269.572839
247.890633 , 271.514261
243.902109 , 272.841245
239.803061 , 273.461959
235.431913 , 273.172677
231.100982 , 272.089291
227.223598 , 270.405436
223.405816 , 268.633162
219.977335 , 266.264689
216.714372 , 263.616660
213.379588 , 261.058811
216.539197 , 258.653866
219.760811 , 258.937942
223.015031 , 259.327083
226.271017 , 260.014080
229.586605 , 260.612658
232.834907 , 261.298267
236.052680 , 261.581650
239.174609 , 261.451014
242.364312 , 261.626183
245.455024 , 261.382799
248.500217 , 261.039952
251.462161 , 260.301230
254.425812 , 259.531078
257.385192 , 258.696681
260.291962 , 257.955932
257.349819 , 258.892620
254.437452 , 259.906092
251.482661 , 260.780989
248.430158 , 261.142351
245.425947 , 261.587808
242.320079 , 261.717376
239.119543 , 261.536285
236.028832 , 261.779669
232.807911 , 261.491751
229.496165 , 260.893867
226.234262 , 260.503338
222.951279 , 260.009826
219.668297 , 259.516313
253.949308 , 202.048306
254.298697 , 198.838483
256.638755 , 196.710066
258.987191 , 194.579194
261.604671 , 192.584171
264.449638 , 191.284798
267.381058 , 190.429484
270.456136 , 190.250719
273.658541 , 190.531327
276.496836 , 191.730054
278.786608 , 193.813608
279.965175 , 196.668503
277.606601 , 198.789610
274.844352 , 200.619647
271.986363 , 201.837326
269.054250 , 202.696482
266.080189 , 203.238626
263.018826 , 203.495244
259.929713 , 203.619902
256.725227 , 203.350820
219.954788 , 202.048306
217.375218 , 199.987810
214.736740 , 198.011891
211.705172 , 196.675125
208.542876 , 195.513116
205.093201 , 195.195801
201.817117 , 195.477128
198.670073 , 196.472036
195.598914 , 197.837687
192.705352 , 199.933619
190.148282 , 202.209314
192.665102 , 204.353694
195.563861 , 205.876742
199.044760 , 206.592442
202.496890 , 206.918134
205.816037 , 206.727891
209.132729 , 206.529271
212.422419 , 206.238499
215.690071 , 205.915978
218.859370 , 205.127413
259.052000 , 182.947305
260.613461 , 179.769846
263.983066 , 178.596925
267.404492 , 177.818173
270.827197 , 176.944441
274.259455 , 176.171612
277.702653 , 175.492002
281.268269 , 175.255011
284.959449 , 175.465174
288.570498 , 176.382892
291.698120 , 178.022633
290.537004 , 180.498773
286.922294 , 180.568215
283.324393 , 180.676396
279.756696 , 180.924913
276.310989 , 181.552496
272.887325 , 182.497465
269.473318 , 183.344998
266.006585 , 183.913245
262.432592 , 184.152691
215.305473 , 188.664812
211.904695 , 186.670285
208.074114 , 185.276548
203.890737 , 184.914052
200.026850 , 185.660530
196.096257 , 186.117265
192.097999 , 186.355492
188.009289 , 186.303656
184.004789 , 186.576461
180.175913 , 187.678369
176.388713 , 188.879046
179.820812 , 190.787982
183.871313 , 190.721840
187.760442 , 190.055295
191.733459 , 189.737135
195.773767 , 189.617579
199.808153 , 189.508856
203.848461 , 189.389301
207.944215 , 189.490014
212.011151 , 189.442707

