2553304295_1
372.737814 , 413.299307
374.509313 , 422.880340
377.378995 , 433.390384
380.016537 , 443.860322
382.672083 , 454.295185
385.151060 , 464.707687
389.830049 , 473.706629
395.629582 , 483.458012
401.382923 , 491.990330
408.252279 , 499.946853
416.532669 , 506.829836
426.259948 , 512.718766
436.337686 , 515.528504
446.147531 , 513.210900
456.021343 , 510.117648
466.264432 , 507.210352
476.479034 , 504.157878
487.212138 , 501.420660
498.196684 , 498.790947
507.940225 , 497.064536
518.816187 , 495.733744
529.453972 , 492.591866
539.451472 , 493.436829
548.972533 , 497.286737
559.127911 , 501.856299
568.942482 , 504.765714
578.464072 , 499.920216
586.369219 , 492.231577
590.840778 , 482.915823
595.776558 , 473.190370
599.871368 , 463.584213
602.531303 , 452.846277
604.234779 , 443.143326
605.954530 , 431.812600
607.084972 , 421.858630
607.847783 , 410.392439
608.028499 , 400.386956
608.821615 , 389.209408
608.197570 , 378.783655
604.699707 , 368.685387
601.388473 , 358.109193
498.069309 , 330.982837
493.177762 , 338.375018
488.828475 , 345.368809
486.517092 , 354.333322
488.274570 , 362.807622
496.402064 , 366.035636
505.158361 , 363.885117
513.695703 , 362.249830
522.691216 , 361.992377
531.819901 , 364.641953
540.504436 , 367.020428
549.435885 , 368.178173
553.741595 , 361.789634
550.627029 , 352.984056
545.476257 , 345.739600
539.527638 , 339.267791
534.333635 , 331.199849
476.952685 , 411.134475
480.694277 , 403.742515
485.310058 , 397.235257
490.468366 , 391.159791
496.742081 , 385.916775
503.701115 , 381.212383
511.552967 , 377.568744
519.445827 , 375.543954
527.454105 , 375.672079
535.601914 , 376.620419
543.887647 , 378.585780
551.629264 , 381.935524
558.414941 , 386.361242
562.205730 , 394.178433
565.237009 , 402.072890
566.614622 , 410.010846
565.081783 , 418.135312
559.855556 , 424.189090
552.433484 , 428.425837
544.537776 , 431.034865
536.504176 , 430.687729
528.342460 , 429.612475
520.182562 , 428.680687
511.994071 , 427.433586
503.778546 , 425.994143
495.509210 , 424.190511
487.366383 , 423.311802
480.498053 , 418.995772
479.441952 , 413.460249
483.814301 , 408.610292
489.432500 , 404.695674
495.437825 , 401.081578
501.556782 , 397.537786
507.963140 , 394.351124
514.437695 , 392.826014
521.074208 , 393.244146
527.822389 , 394.548441
534.452728 , 394.964601
541.074920 , 395.384964
547.823102 , 396.689259
553.479724 , 400.176108
558.150832 , 404.831550
561.809756 , 410.653872
562.684160 , 417.056727
556.230523 , 419.262117
549.670546 , 419.222235
542.971972 , 418.273983
536.328919 , 417.663250
529.748082 , 417.432998
523.200195 , 417.376564
516.687700 , 417.848540
510.187765 , 418.664728
503.687725 , 419.310782
497.173152 , 419.618797
490.644259 , 419.929044
483.945676 , 418.171107
534.934167 , 321.648211
538.128263 , 319.742395
541.452283 , 317.898478
544.878989 , 316.393533
548.302223 , 315.261702
551.789076 , 314.782962
555.324555 , 315.068194
558.852262 , 316.357944
562.137403 , 317.917245
564.834266 , 320.125598
567.404061 , 322.497497
566.605567 , 325.807847
563.134593 , 326.407327
559.630092 , 326.302087
556.067838 , 325.845008
552.460179 , 325.040032
548.897925 , 324.582953
545.366649 , 324.305866
541.831170 , 324.020634
538.231658 , 323.211455
482.025882 , 321.648211
477.792418 , 320.310007
474.303202 , 318.175237
470.437659 , 316.430604
466.261948 , 315.444240
462.193338 , 315.145264
458.183625 , 315.450242
454.183674 , 316.363898
450.236032 , 318.008683
446.585341 , 320.279004
442.643046 , 322.184049
446.132262 , 324.318819
450.237765 , 324.779265
454.256508 , 324.701703
458.343488 , 325.156235
462.365963 , 324.726054
466.399133 , 324.816397
470.420107 , 324.753156
474.412643 , 324.224963
478.434340 , 323.733297
526.205661 , 283.439181
530.109642 , 279.480686
535.571890 , 277.332953
541.072809 , 276.619613
546.736407 , 277.421091
552.531909 , 279.087977
557.593647 , 281.731682
561.836630 , 285.277437
566.168181 , 288.694981
570.302880 , 292.430693
573.704746 , 297.055068
570.698244 , 296.455659
566.824634 , 292.456310
562.335143 , 289.192455
557.148050 , 286.685628
551.453733 , 285.724653
545.956036 , 286.854068
540.485690 , 288.686229
534.981608 , 289.473403
529.313441 , 288.473149
485.179607 , 280.960032
477.951713 , 277.386498
469.949649 , 276.130886
462.130030 , 276.008571
454.376002 , 276.533172
446.603353 , 277.691409
438.877358 , 279.619792
431.183438 , 282.300058
423.530313 , 286.258904
417.398246 , 291.356637
412.850019 , 297.694952
419.881338 , 293.680439
427.538666 , 289.729738
435.195166 , 286.037328
442.878709 , 283.346944
450.643942 , 282.574171
458.640764 , 283.739657
466.697936 , 285.461933
474.829413 , 287.548139
482.760490 , 288.216348

